t,imu_roll,imu_pitch,pid_roll,pid_pitch
1780013642.9920,-0.061840,-0.050684,0.010722,0.003143
1780013642.9974,-0.061274,-0.048257,0.009536,0.000297
1780013643.0033,-0.060498,-0.045462,0.008678,-0.001028
1780013643.0088,-0.059504,-0.042289,0.007298,-0.004107
1780013643.0147,-0.058291,-0.038731,0.006386,-0.005626
1780013643.0201,-0.057118,-0.035053,0.005960,-0.008040
1780013643.0265,-0.055979,-0.031274,0.006658,-0.006712
1780013643.0324,-0.054873,-0.027426,0.006219,-0.008997
1780013643.0388,-0.053801,-0.023528,0.006527,-0.008639
1780013643.0447,-0.052756,-0.019581,0.006043,-0.011074
1780013643.0501,-0.051737,-0.015597,0.005633,-0.013311
1780013643.0560,-0.050746,-0.011581,0.005902,-0.012905
1780013643.0615,-0.049635,-0.007832,0.004778,-0.013859
1780013643.0674,-0.048376,-0.004369,0.004310,-0.011979
1780013643.0728,-0.046953,-0.001211,0.002814,-0.012482
1780013643.0792,-0.045357,0.001626,0.002820,-0.009577
1780013643.0851,-0.043577,0.004125,0.001166,-0.009586
1780013643.0905,-0.041611,0.006270,-0.000698,-0.009258
1780013643.0964,-0.039452,0.008045,-0.001261,-0.007305
1780013643.1018,-0.037285,0.009669,-0.002532,-0.007598
1780013643.1073,-0.035100,0.011213,-0.002977,-0.007482
1780013643.1132,-0.032896,0.012691,-0.002757,-0.006987
1780013643.1191,-0.030675,0.014104,-0.003250,-0.006981
1780013643.1245,-0.028438,0.015446,-0.004604,-0.007458
1780013643.1304,-0.026190,0.016710,-0.004269,-0.006883
1780013643.1363,-0.023932,0.017887,-0.004673,-0.006707
1780013643.1422,-0.021669,0.018967,-0.005232,-0.006561
1780013643.1481,-0.019404,0.019941,-0.005671,-0.006303
1780013643.1535,-0.017141,0.020801,-0.006959,-0.006313
1780013643.1594,-0.014886,0.021537,-0.006546,-0.005624
1780013643.1648,-0.012644,0.022140,-0.007779,-0.005406
1780013643.1703,-0.010419,0.022600,-0.008124,-0.004841
1780013643.1762,-0.008220,0.022908,-0.007587,-0.004082
1780013643.1821,-0.006060,0.023063,-0.007935,-0.003478
1780013643.1880,-0.003941,0.023042,-0.008061,-0.002728
1780013643.1939,-0.001764,0.023061,-0.008833,-0.002905
1780013643.1993,0.000496,0.023111,-0.010463,-0.003067
1780013643.2052,0.002863,0.023197,-0.010498,-0.003222
1780013643.2112,0.005350,0.023318,-0.011532,-0.003395
1780013643.2171,0.007955,0.023463,-0.012441,-0.003526
1780013643.2230,0.010677,0.023625,-0.013695,-0.003646
1780013643.2285,0.013517,0.023798,-0.015651,-0.003781
1780013643.2343,0.016322,0.024273,-0.015184,-0.005120
1780013643.2403,0.019063,0.025069,-0.015269,-0.006592
1780013643.2457,0.021609,0.025829,-0.016056,-0.006920
1780013643.2521,0.023918,0.026550,-0.013789,-0.006383
1780013643.2575,0.025960,0.027239,-0.014532,-0.006858
1780013643.2634,0.027712,0.027897,-0.012990,-0.006644
1780013643.2693,0.029153,0.028529,-0.011919,-0.006642
1780013643.2743,0.030451,0.028898,-0.012558,-0.005891
1780013643.2795,0.031583,0.028924,-0.011720,-0.004172
1780013643.2852,0.032534,0.028572,-0.010656,-0.002446
1780013643.2910,0.033291,0.027828,-0.009949,-0.000602
1780013643.2966,0.033844,0.026681,-0.009201,0.001436
1780013643.3024,0.034465,0.025319,-0.009604,0.002593
1780013643.3091,0.035076,0.023790,-0.009281,0.002605
1780013643.3150,0.035673,0.022119,-0.009673,0.004353
1780013643.3205,0.036252,0.020311,-0.009925,0.005928
1780013643.3264,0.036810,0.018368,-0.009758,0.006285
1780013643.3318,0.037345,0.016290,-0.009965,0.008038
1780013643.3372,0.037852,0.014076,-0.009948,0.009120
1780013643.3431,0.038329,0.011723,-0.009734,0.009337
1780013643.3495,0.038777,0.009231,-0.009547,0.009560
1780013643.3550,0.039205,0.006590,-0.009854,0.012500
1780013643.3609,0.039604,0.003809,-0.009657,0.012630
1780013643.3663,0.039975,0.000888,-0.009771,0.015018
1780013643.3722,0.040317,-0.002180,-0.009586,0.015142
1780013643.3791,0.040634,-0.005396,-0.009358,0.014488
1780013643.3845,0.040929,-0.008761,-0.009626,0.018986
1780013643.3909,0.041214,-0.012268,-0.009444,0.017816
1780013643.3963,0.041486,-0.015934,-0.009645,0.021813
1780013643.4028,0.041745,-0.019761,-0.009453,0.020501
1780013643.4093,0.041994,-0.023758,-0.009469,0.021857
1780013643.4147,0.042239,-0.027935,-0.009689,0.026587
1780013643.4201,0.042590,-0.031937,-0.010259,0.026571
1780013643.4260,0.043077,-0.035754,-0.010797,0.024999
1780013643.4324,0.043549,-0.039392,-0.010689,0.023830
1780013643.4383,0.044034,-0.042838,-0.011001,0.024906
1780013643.4437,0.044553,-0.046071,-0.011452,0.025883
1780013643.4491,0.045122,-0.049075,-0.011802,0.025434
1780013643.4550,0.045752,-0.051832,-0.011980,0.023824
1780013643.4609,0.046450,-0.054328,-0.012413,0.023205
1780013643.4664,0.047222,-0.056545,-0.013162,0.023268
1780013643.4722,0.048072,-0.058470,-0.013419,0.021682
1780013643.4782,0.048721,-0.060283,-0.012659,0.021473
1780013643.4836,0.049241,-0.062028,-0.012442,0.022268
1780013643.4900,0.049628,-0.063722,-0.011626,0.021128
1780013643.4954,0.049877,-0.065364,-0.011336,0.022474
1780013643.5013,0.049988,-0.066950,-0.010679,0.021942
1780013643.5064,0.049954,-0.068475,-0.010043,0.023136
1780013643.5122,0.049772,-0.069932,-0.009407,0.022041
1780013643.5182,0.049437,-0.071312,-0.008711,0.021928
1780013643.5255,0.048942,-0.072611,-0.008352,0.020798
1780013643.5319,0.048280,-0.073821,-0.007325,0.021366
1780013643.5384,0.047444,-0.074934,-0.006498,0.021214
1780013643.5442,0.046428,-0.075945,-0.005212,0.021410
1780013643.5501,0.045222,-0.076847,-0.004202,0.021109
1780013643.5565,0.043818,-0.077632,-0.003553,0.020526
1780013643.5624,0.042206,-0.078296,-0.001856,0.020429
1780013655.3251,0.040452,-0.076335,-0.013087,0.020263
1780013655.3310,0.038630,-0.074304,-0.004995,0.011242
1780013655.3369,0.036742,-0.072204,-0.004411,0.010614
1780013655.3428,0.034780,-0.070034,-0.003625,0.009790
1780013655.3487,0.032740,-0.067790,-0.002901,0.009048
1780013655.3541,0.030617,-0.065466,-0.001331,0.007371
1780013655.3600,0.028409,-0.063062,-0.001314,0.007416
1780013655.3660,0.026280,-0.060572,-0.001310,0.006650
1780013655.3718,0.024217,-0.058004,-0.001055,0.005663
1780013655.3778,0.022209,-0.055376,-0.000967,0.004983
1780013655.3841,0.020248,-0.052699,-0.001376,0.005062
1780013655.3901,0.018333,-0.049986,-0.000556,0.003509
1780013655.3960,0.016463,-0.047247,-0.000449,0.002964
1780013655.4014,0.014639,-0.044493,0.000480,0.001195
1780013655.4079,0.012865,-0.041730,-0.000693,0.002629
1780013655.4137,0.011145,-0.038968,0.000110,0.001013
1780013655.4197,0.009481,-0.036213,0.000112,0.000645
1780013655.4261,0.007876,-0.033474,-0.000313,0.000999
1780013655.4329,0.006337,-0.030756,-0.000641,0.001221
1780013655.4388,0.004865,-0.028066,0.000272,-0.000803
1780013655.4447,0.003467,-0.025410,0.000272,-0.001246
1780013655.4501,0.002146,-0.022795,0.000646,-0.002467
1780013655.4560,0.000907,-0.020226,0.000077,-0.001857
1780013655.4624,-0.000246,-0.017709,-0.000442,-0.001308
1780013655.4678,-0.001306,-0.015249,0.000122,-0.003222
1780013655.4737,-0.002270,-0.012853,-0.000428,-0.002664
1780013655.4792,-0.003133,-0.010525,-0.000420,-0.003561
1780013655.4850,-0.003889,-0.008271,-0.000992,-0.002966
1780013655.4901,-0.004535,-0.006095,-0.000888,-0.004576
1780013655.4959,-0.005064,-0.004003,-0.001736,-0.003081
1780013655.5014,-0.005561,-0.004506,-0.001609,0.008206
1780013655.5068,-0.006089,-0.005041,-0.001344,0.008472
1780013655.5122,-0.006654,-0.005605,-0.001055,0.008726
1780013655.5177,-0.007255,-0.006200,-0.000768,0.008987
1780013655.5236,-0.007891,-0.006827,-0.000720,0.009022
1780013655.5290,-0.008558,-0.007479,-0.000219,0.009487
1780013655.5349,-0.009255,-0.008149,-0.000166,0.009487
1780013655.5403,-0.009981,-0.008833,0.000337,0.009901
1780013655.5457,-0.010736,-0.009527,0.000641,0.010108
1780013655.5516,-0.011517,-0.010228,0.000627,0.010014
1780013655.5570,-0.012324,-0.010933,0.001211,0.010444
1780013655.5629,-0.012990,-0.011572,0.000435,0.010024
1780013655.5688,-0.013516,-0.012109,-0.000044,0.009700
1780013655.5743,-0.013902,-0.012519,-0.000419,0.009393
1780013655.5797,-0.014143,-0.012786,-0.001033,0.008789
1780013655.5861,-0.014236,-0.012899,-0.001767,0.008023
1780013655.5920,-0.014173,-0.012852,-0.002401,0.007370
1780013655.5979,-0.014039,-0.012816,-0.002734,0.007412
1780013655.6033,-0.013838,-0.012781,-0.003126,0.007391
1780013655.6087,-0.013578,-0.012743,-0.003451,0.007373
1780013655.6146,-0.013261,-0.012701,-0.003655,0.007365
1780013655.6201,-0.012889,-0.012657,-0.004098,0.007328
1780013655.6260,-0.012464,-0.012612,-0.004265,0.007333
1780013655.6324,-0.011983,-0.012568,-0.004442,0.007342
1780013655.6378,-0.011445,-0.012528,-0.005149,0.007317
1780013655.6437,-0.010849,-0.012493,-0.005314,0.007351
1780013655.6496,-0.010193,-0.012466,-0.005698,0.007378
1780013655.6550,-0.009475,-0.012448,-0.006374,0.007409
1780013655.6609,-0.008692,-0.012442,-0.006531,0.007462
1780013655.6668,-0.007841,-0.012448,-0.006951,0.007516
1780013655.6727,-0.006919,-0.012468,-0.007500,0.007577
1780013655.6786,-0.005925,-0.012496,-0.007954,0.007617
1780013655.6840,-0.004856,-0.012532,-0.008920,0.007673
1780013655.6899,-0.003708,-0.012577,-0.009068,0.007705
1780013655.6959,-0.002477,-0.012631,-0.009611,0.007754
1780013655.7013,-0.001164,-0.012705,-0.010772,0.007883
1780013655.7068,0.000234,-0.012808,-0.011359,0.008030
1780013655.7127,0.001719,-0.012947,-0.011630,0.008184
1780013655.7186,0.003292,-0.013123,-0.012223,0.008363
1780013655.7245,0.004951,-0.013334,-0.013019,0.008566
1780013655.7299,0.006696,-0.013577,-0.014287,0.008833
1780013655.7358,0.008359,-0.013919,-0.013683,0.009236
1780013655.7417,0.009944,-0.014392,-0.013696,0.009894
1780013655.7471,0.011451,-0.015017,-0.014193,0.010887
1780013655.7530,0.012732,-0.015716,-0.012969,0.011124
1780013655.7584,0.013792,-0.016466,-0.012584,0.011737
1780013655.7643,0.014621,-0.017253,-0.011421,0.011810
1780013655.7697,0.015298,-0.017893,-0.011122,0.011509
1780013655.7761,0.015825,-0.018388,-0.010193,0.010618
1780013655.7820,0.016203,-0.018735,-0.009811,0.010216
1780013655.7876,0.016430,-0.018927,-0.009271,0.009646
1780013655.7934,0.016501,-0.018957,-0.008572,0.008923
1780013655.7989,0.016409,-0.018819,-0.007834,0.008128
1780013655.8043,0.016147,-0.018502,-0.006997,0.007239
1780013655.8098,0.015791,-0.018194,-0.006515,0.007240
1780013655.8157,0.015350,-0.017885,-0.006178,0.007263
1780013655.8216,0.014832,-0.017566,-0.005756,0.007163
1780013655.8270,0.014244,-0.017234,-0.005116,0.006915
1780013655.8329,0.013588,-0.016887,-0.004916,0.006902
1780013655.8393,0.012864,-0.016523,-0.004742,0.006887
1780013655.8457,0.012074,-0.016143,-0.004315,0.006744
1780013655.8516,0.011213,-0.015748,-0.003585,0.006475
1780013655.8570,0.010282,-0.015339,-0.002744,0.006175
1780013655.8629,0.009278,-0.014915,-0.002592,0.006185
1780013655.8688,0.008200,-0.014477,-0.002069,0.006038
1780013655.8742,0.007046,-0.014023,-0.001075,0.005713
1780013655.8796,0.005812,-0.013555,-0.000467,0.005548
1780013655.8861,0.004496,-0.013069,-0.000774,0.005724
1780013655.8920,0.003097,-0.012573,0.000317,0.005410
1780013655.8978,0.001614,-0.012072,0.000974,0.005289
1780013655.9033,0.000047,-0.011573,0.002220,0.005013
1780013655.9087,-0.001605,-0.011080,0.002942,0.004942
1780013655.9146,-0.003335,-0.010585,0.003006,0.005018
1780013655.9200,-0.005146,-0.010086,0.004386,0.004713
1780013655.9260,-0.006892,-0.009671,0.003622,0.005213
1780013655.9324,-0.008581,-0.009369,0.003321,0.005694
1780013655.9378,-0.010209,-0.009196,0.004559,0.006044
1780013655.9437,-0.011772,-0.009161,0.003999,0.006684
1780013655.9496,-0.013265,-0.009269,0.003998,0.007310
1780013655.9550,-0.014522,-0.009415,0.003723,0.007558
1780013655.9609,-0.015543,-0.009565,0.002453,0.007549
1780013655.9669,-0.016318,-0.009700,0.001542,0.007511
1780013655.9727,-0.016837,-0.009814,0.000598,0.007446
1780013655.9787,-0.017084,-0.009901,-0.000520,0.007348
1780013655.9841,-0.017225,-0.009951,-0.000876,0.007220
1780013655.9900,-0.017280,-0.009961,-0.001284,0.007037
1780013655.9959,-0.017263,-0.009935,-0.001589,0.006878
1780013656.0014,-0.017185,-0.009875,-0.001893,0.006694
1780013656.0068,-0.017052,-0.009780,-0.002162,0.006525
1780013656.0127,-0.016868,-0.009653,-0.002373,0.006389
1780013656.0186,-0.016636,-0.009495,-0.002608,0.006234
1780013656.0245,-0.016353,-0.009306,-0.002899,0.006053
1780013656.0300,-0.015997,-0.009071,-0.003388,0.005738
1780013656.0358,-0.015591,-0.008811,-0.003561,0.005657
1780013656.0417,-0.015136,-0.008522,-0.003864,0.005474
1780013656.0471,-0.014634,-0.008204,-0.004335,0.005177
1780013656.0530,-0.014085,-0.007856,-0.004474,0.005085
1780013656.0584,-0.013488,-0.007477,-0.004994,0.004748
1780013656.0643,-0.012844,-0.007066,-0.005124,0.004662
1780013656.0698,-0.012152,-0.006624,-0.005672,0.004309
1780013656.0756,-0.011409,-0.006150,-0.005813,0.004215
1780013656.0811,-0.010617,-0.005644,-0.006465,0.003799
1780013656.0875,-0.009779,-0.005118,-0.006243,0.003977
1780013656.0934,-0.008897,-0.004579,-0.006920,0.003618
1780013656.0988,-0.007969,-0.004032,-0.007597,0.003295
1780013656.1042,-0.006999,-0.003473,-0.008014,0.003114
1780013656.1102,-0.005993,-0.002901,-0.007960,0.003176
1780013656.1161,-0.004951,-0.002313,-0.008365,0.002970
1780013656.1215,-0.003874,-0.001710,-0.009124,0.002562
1780013656.1269,-0.002919,-0.001196,-0.008758,0.002865
1780013656.1328,-0.002081,-0.000808,-0.008066,0.003517
1780013656.1392,-0.001362,-0.000566,-0.007464,0.004169
1780013656.1451,-0.000764,-0.000480,-0.007326,0.004730
1780013656.1505,-0.000295,-0.000557,-0.007026,0.005466
1780013656.1559,-0.000004,-0.000520,-0.006271,0.004932
1780013656.1618,0.000212,-0.000519,-0.005889,0.005099
1780013656.1677,0.000373,-0.000520,-0.005688,0.005108
1780013656.1731,0.000497,-0.000518,-0.005604,0.005094
1780013656.1790,0.000594,-0.000509,-0.005464,0.005062
1780013656.1844,0.000672,-0.000490,-0.005422,0.005011
1780013656.1899,0.000732,-0.000460,-0.005356,0.004955
1780013656.1958,0.000774,-0.000420,-0.005266,0.004915
1780013656.2012,0.000776,-0.000385,-0.005094,0.004914
1780013656.2071,0.000757,-0.000336,-0.005003,0.004862
1780013656.2125,0.000719,-0.000278,-0.004902,0.004789
1780013656.2179,0.000664,-0.000213,-0.004809,0.004742
1780013656.2238,0.000591,-0.000142,-0.004742,0.004725
1780013656.2297,0.000501,-0.000065,-0.004650,0.004686
1780013656.2351,0.000393,0.000018,-0.004513,0.004617
1780013656.2410,0.000267,0.000105,-0.004448,0.004609
1780013656.2470,0.000120,0.000196,-0.004342,0.004575
1780013656.2529,-0.000047,0.000293,-0.004213,0.004533
1780013656.2587,-0.000236,0.000393,-0.004072,0.004490
1780013656.2645,-0.000448,0.000497,-0.003935,0.004455
1780013656.2702,-0.000684,0.000605,-0.003763,0.004406
1780013656.2761,-0.000943,0.000710,-0.003633,0.004408
1780013656.2825,-0.001218,0.000806,-0.003612,0.004463
1780013656.2879,-0.001511,0.000888,-0.003287,0.004447
1780013656.2948,-0.001821,0.000951,-0.003437,0.004579
1780013656.3012,-0.002145,0.001006,-0.003240,0.004584
1780013656.3071,-0.002479,0.001054,-0.003026,0.004583
1780013656.3130,-0.002824,0.001098,-0.002893,0.004592
1780013656.3189,-0.003180,0.001139,-0.002804,0.004601
1780013656.3248,-0.003546,0.001178,-0.002665,0.004597
1780013656.3308,-0.003782,0.001119,-0.003184,0.005019
1780013656.3367,-0.003983,0.001110,-0.003287,0.004814
1780013656.3426,-0.004162,0.001117,-0.003331,0.004745
1780013656.3480,-0.004332,0.001138,-0.003278,0.004676
1780013656.3539,-0.004483,0.001074,-0.003386,0.005052
1780013656.3598,-0.004624,0.000995,-0.003403,0.005137
1780013656.3657,-0.004762,0.000924,-0.003384,0.005111
1780013656.3721,-0.004904,0.000872,-0.003390,0.005028
1780013656.3776,-0.005051,0.000839,-0.003245,0.004980
1780013656.3834,-0.005203,0.000827,-0.003234,0.004885
1780013656.3889,-0.005359,0.000834,-0.003133,0.004797
1780013656.3947,-0.005520,0.000859,-0.003130,0.004717
1780013656.4002,-0.005684,0.000901,-0.003031,0.004626
1780013656.4061,-0.005850,0.000957,-0.003049,0.004566
1780013656.4115,-0.006015,0.001027,-0.002954,0.004468
1780013656.4170,-0.006178,0.001109,-0.002932,0.004394
1780013656.4228,-0.006335,0.001203,-0.002983,0.004357
1780013656.4283,-0.006484,0.001307,-0.002938,0.004259
1780013656.4342,-0.006623,0.001421,-0.002998,0.004225
1780013656.4396,-0.006749,0.001545,-0.002987,0.004123
1780013656.4460,-0.006860,0.001676,-0.003106,0.004144
1780013656.4519,-0.006954,0.001816,-0.003122,0.004038
1780013656.4578,-0.007029,0.001964,-0.003187,0.003976
1780013656.4632,-0.007084,0.002119,-0.003241,0.003854
1780013656.4687,-0.007117,0.002282,-0.003334,0.003785
1780013656.4746,-0.007131,0.002439,-0.003420,0.003842
1780013656.4800,-0.007130,0.002583,-0.003485,0.003816
1780013656.4859,-0.007113,0.002709,-0.003555,0.003913
1780013656.4914,-0.007081,0.002819,-0.003633,0.003928
1780013656.4968,-0.007040,0.002920,-0.003686,0.003944
1780013656.5022,-0.006989,0.003013,-0.003742,0.003962
1780013656.5077,-0.006927,0.003100,-0.003801,0.003971
1780013656.5131,-0.006855,0.003181,-0.003862,0.003976
1780013656.5190,-0.006773,0.003260,-0.003893,0.004004
1780013656.5244,-0.006700,0.003435,-0.003900,0.003497
1780013656.5298,-0.006629,0.003642,-0.003897,0.003303
1780013656.5357,-0.006557,0.003862,-0.003891,0.003290
1780013656.5421,-0.006359,0.003832,-0.004399,0.004338
1780013656.5480,-0.006163,0.003725,-0.004494,0.004697
1780013656.5534,-0.005958,0.003602,-0.004651,0.004835
1780013656.5588,-0.005737,0.003486,-0.004766,0.004823
1780013656.5647,-0.005497,0.003386,-0.004809,0.004735
1780013656.5706,-0.005239,0.003302,-0.004939,0.004680
1780013656.5761,-0.004964,0.003234,-0.005166,0.004650
1780013656.5819,-0.004672,0.003181,-0.005198,0.004576
1780013656.5879,-0.004368,0.003140,-0.005296,0.004526
1780013656.5937,-0.004054,0.003111,-0.005413,0.004485
1780013656.5996,-0.003733,0.003092,-0.005502,0.004446
1780013656.6051,-0.003410,0.003082,-0.005694,0.004414
1780013656.6110,-0.003085,0.003079,-0.005646,0.004378
1780013656.6169,-0.002764,0.003083,-0.005681,0.004349
1780013656.6228,-0.002450,0.003093,-0.005740,0.004320
1780013656.6287,-0.002144,0.003109,-0.005744,0.004294
1780013656.6351,-0.001851,0.003129,-0.005666,0.004274
1780013656.6415,-0.001578,0.003163,-0.005639,0.004217
1780013656.6470,-0.001323,0.003197,-0.005793,0.004183
1780013656.6528,-0.001087,0.003233,-0.005674,0.004177
1780013656.6587,-0.000871,0.003272,-0.005626,0.004159
1780013656.6646,-0.000675,0.003309,-0.005589,0.004159
1780013656.6700,-0.000493,0.003332,-0.005628,0.004205
1780013656.6759,-0.000326,0.003336,-0.005528,0.004293
1780013656.6823,-0.000175,0.003317,-0.005444,0.004390
1780013656.6877,-0.000035,0.003280,-0.005519,0.004490
1780013656.6936,0.000099,0.003227,-0.005477,0.004554
1780013656.6990,0.000226,0.003161,-0.005515,0.004648
1780013656.7049,0.000347,0.003082,-0.005469,0.004693
1780013656.7104,0.000462,0.002992,-0.005505,0.004788
1780013656.7158,0.000451,0.003151,-0.004924,0.003610
1780013656.7217,0.000446,0.003394,-0.004953,0.003263
1780013656.7281,0.000435,0.003667,-0.004931,0.003179
1780013656.7340,0.000412,0.003951,-0.004870,0.002969
1780013656.7394,0.000246,0.003971,-0.004172,0.004087
1780013656.7458,0.000059,0.003911,-0.004170,0.004422
1780013656.7517,-0.000150,0.003838,-0.003968,0.004516
1780013656.7576,-0.000386,0.003774,-0.003813,0.004487
1780013656.7631,-0.000646,0.003727,-0.003555,0.004440
1780013656.7695,-0.000930,0.003699,-0.003595,0.004338
1780013656.7759,-0.001236,0.003688,-0.003444,0.004273
1780013656.7818,-0.001560,0.003693,-0.003200,0.004209
1780013656.7877,-0.001900,0.003711,-0.003063,0.004146
1780013656.7931,-0.002251,0.003742,-0.002814,0.004077
1780013656.7990,-0.002611,0.003783,-0.002837,0.004036
1780013656.8049,-0.002975,0.003833,-0.002757,0.003988
1780013656.8109,-0.003341,0.003891,-0.002674,0.003944
1780013656.8168,-0.003698,0.003947,-0.002631,0.003939
1780013656.8222,-0.004048,0.004011,-0.002455,0.003863
1780013656.8281,-0.004389,0.004083,-0.002559,0.003844
1780013656.8335,-0.004718,0.004159,-0.002417,0.003777
1780013656.8389,-0.005035,0.004241,-0.002411,0.003737
1780013656.8448,-0.005338,0.004328,-0.002526,0.003729
1780013656.8507,-0.005626,0.004419,-0.002533,0.003691
1780013656.8566,-0.005897,0.004514,-0.002556,0.003656
1780013656.8625,-0.006156,0.004603,-0.002548,0.003659
1780013656.8679,-0.006406,0.004681,-0.002439,0.003665
1780013656.8738,-0.006648,0.004742,-0.002521,0.003751
